WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;;
JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;015;006;0,00672282;50 cm;2;YES;Hujan lokal dan tanggul urukan warga longsor;2022-03-15 9:00:19;2022-03-15 09:00;;
JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;007;007;0,01714175;50 cm;2;YES;Hujan lokal dan tanggul urukan warga longsor;2022-03-15 9:00:19;2022-03-15 09:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;003;003;0,0025023;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;011;003;0,00161109;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;006;002;0,00905074;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;001;003;0,00646982;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;002;002;0,00216077;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;001;002;0,0009434;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00446061;40 cm;2;YES;nan;2021-06-06 0:00:19;2021-06-06 00:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725819;40 cm;2;YES;nan;2021-06-06 0:00:19;2021-06-06 00:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00446061;40 cm;2;YES;nan;2021-06-06 18:00:20;2021-06-06 18:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725819;40 cm;2;YES;nan;2021-06-06 18:00:20;2021-06-06 18:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279773;2;2;YES;LUAPAN KALI CILIWUNG;2022-06-11 15:00:18;2022-06-11 15:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;007;006;0,01689641;2;2;YES;LUAPAN KALI CILIWUNG;2022-06-11 15:00:18;2022-06-11 15:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;008;0,00241645;2;2;YES;LUAPAN KALI CILIWUNG;2022-06-11 15:00:18;2022-06-11 15:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;014;004;0,29536225;70 cm;2;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA BARAT;KALI DERES;KAMAL;002;001;0,03291318;40 cm;2;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;012;005;0,06548027;60 cm;2;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;003;0,02067218;40 cm;2;YES;nan;2022-01-20 18:00:19;2022-01-20 18:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;003;0,01993839;40 cm;2;YES;nan;2022-01-20 18:00:19;2022-01-20 18:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;015;003;0,03946249;40 cm;2;YES;nan;2022-01-20 18:00:19;2022-01-20 18:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;003;0,02491154;40 cm;2;YES;nan;2022-01-20 18:00:19;2022-01-20 18:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;010;003;0,01171922;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00445937;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;003;0,00753762;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;0,00582632;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;006;013;0,01425919;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA SELATAN;TEBET;BUKIT DURI;007;004;0,00753454;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA UTARA;CILINCING;SUKAPURA;003;002;0,01851425;80 cm;3;YES;nan;2021-08-10 6:00:20;2021-08-10 06:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;006;006;0,14040676;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;004;006;0,02638174;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;004;014;0,0245918;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;011;004;0,02337035;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;005;004;0,04859239;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;004;004;0,00575335;110 cm;3;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;KEBON JERUK;DURI KEPA;012;013;0,03733892;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;011;001;0,07705592;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;003;001;0,03602685;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;001;001;0,05593576;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA TIMUR;CAKUNG;RAWA TERATE;010;005;0,20530273;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;010;008;0,02658418;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;KALI DERES;KALIDERES;009;003;0,00562545;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;014;002;0,02744245;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;014;003;0,00447085;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;002;001;0,0433285;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3:00:19;2022-04-06 03:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,07530738;30 s.d 100 cm;3;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,0753155;40 cm;2;YES;nan;2021-05-18 21:00:20;2021-05-18 21:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00446061;40 cm;2;YES;nan;2021-06-03 21:00:20;2021-06-03 21:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725819;40 cm;2;YES;nan;2021-06-03 21:00:20;2021-06-03 21:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;0,02510171;150 cm;3;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;008;0,01485829;100 cm;3;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;0,01318754;150 cm;2;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279773;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;007;0,00482952;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;0,00401174;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;012;005;0,01989742;50 cm;2;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;0,01365099;200 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;0,02627155;40 cm;2;YES;nan;2021-04-24 9:00:21;2021-04-24 09:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;0,01881972;40 cm;2;YES;nan;2021-04-24 9:00:21;2021-04-24 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00446061;40 cm;2;YES;nan;2021-06-06 12:00:20;2021-06-06 12:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725819;40 cm;2;YES;nan;2021-06-06 12:00:20;2021-06-06 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00229643;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;0,03711882;80 cm;3;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;007;0,00099888;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;009;007;0,00108688;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;008;007;0,00169419;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;0,00189056;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;0,00723049;180 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
TANGGAL_TEXT;TANGGAL_TEXT;TANGGAL_TEXT;999;999;0;0 cm;0;NO;23/02/21, 12:00;2021-02-23 12:00:00;2021-02-23 12:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;0,02627155;40 cm;2;YES;nan;2021-04-24 21:00:19;2021-04-24 21:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;0,01881972;40 cm;2;YES;nan;2021-04-24 21:00:19;2021-04-24 21:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00275061;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;0,00087766;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;008;0,00193124;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;0,00792003;100 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;0,02393557;50 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;0,0129285;100 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;0,01356839;100 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;0,02096866;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;0,00523928;90 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;0,00782334;100 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:00;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279842;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00227763;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;007;0,00098113;40 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;0,00134601;40 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;0,00346073;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;0,0026317;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;0,00355319;40 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251303;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;005;005;0,04683299;70 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;007;005;0,07496417;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;0,01388714;80 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;007;007;0,00274923;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;001;006;0,00661502;50 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;008;007;0,01038902;80 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;003;006;0,00750801;50 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;007;005;0,05466984;40 cm;2;YES;Luapan Kali Pesanggrahan;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;0,00607107;80 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;0,01021672;90 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA BARAT;KALI DERES;KALIDERES;004;002;0,01367288;50 cm;2;Yes;nan;2022-02-06 0:00:19;2022-02-06 00:00;;
JAKARTA TIMUR;CIRACAS;SUSUKAN;010;005;0,00943176;60 cm;2;yes;curah hujan tinggi;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA TIMUR;CIRACAS;SUSUKAN;006;005;0,01714272;40 cm;2;yes;curah hujan tinggi;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;007;003;0,00213981;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;010;011;0,00973474;80 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12:00:20;2021-05-17 12:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;014;003;0,00132017;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;006;003;0,00433495;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;013;003;0,00427712;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;005;003;0,0032756;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;002;003;0,00200538;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;012;003;0,00174606;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;004;003;0,00297799;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;005;002;0,00685635;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;003;002;0,00105635;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;009;003;0,00263062;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;010;003;0,0045022;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;007;002;0,01309521;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;004;002;0,00813062;45 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;002;0,43747325;65 CM;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;015;003;0,03946249;65 CM;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;011;0,04908593;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;003;0,01695412;65 CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;003;0,00879268;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;004;0,00831877;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;004;0,00375123;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;015;0,10727581;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;011;0,0579977;65 CM;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;004;0,00731695;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;003;0,02491154;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;002;0,02486095;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;011;0,03227178;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;009;002;0,03556792;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;002;0,0325066;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;002;0,06237279;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;002;0,01595591;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;011;002;0,0254438;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;002;0,05550789;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;002;0,02009923;65 CM;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;004;002;0,03670222;85CM;3;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;005;010;0,01214295;40 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;004;0,00585483;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;004;003;0,00671283;40 s.d 45 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;006;011;0,01126138;40 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;010;010;0,01689759;40 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;007;010;0,06644346;40 cm;2;YES;nan;2022-01-20 0:00:18;2022-01-20 00:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,07530738;70 cm;2;yes;luapan kali angke;2022-03-18 6:00:19;2022-03-18 06:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;008;003;0,00227164;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;015;003;0,0037464;40 cm;2;yes;luapan kali krukut;2022-05-16 0:00:18;2022-05-16 00:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,0753155;50 s.d 60 cm;2;YES;LUAPAN KALI ANGKE;2021-05-23 9:00:19;2021-05-23 09:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;0,20432888;40 cm;2;YES;LUAPAN KALI ANGKE;2021-05-23 9:00:19;2021-05-23 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00275061;40 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-08-05 21:00:20;2021-08-05 21:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279842;40 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-08-05 21:00:20;2021-08-05 21:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00227763;40 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-08-05 21:00:20;2021-08-05 21:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;009;003;0,02490328;60 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Sarua;2021-08-05 21:00:20;2021-08-05 21:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;006;006;0,01645331;50 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Sarua;2021-08-05 21:00:20;2021-08-05 21:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;001;006;0,03368403;60 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Sarua;2021-08-05 21:00:20;2021-08-05 21:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;0,00345988;50 cm;2;YES;Luapan Kali Ciliwung;2021-02-26 12:00:20;2021-02-26 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;0,00263106;50 cm;2;YES;Luapan Kali Ciliwung;2021-02-26 12:00:20;2021-02-26 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;0,00355232;50 cm;2;YES;Luapan Kali Ciliwung;2021-02-26 12:00:20;2021-02-26 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251241;80 cm;3;YES;Luapan Kali Ciliwung;2021-02-26 12:00:20;2021-02-26 12:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;0,0138836;40 s/d 50 cm;2;YES;Luapan Kali Ciliwung;2021-02-26 12:00:20;2021-02-26 12:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;013;011;0,00831017;40 s/d 50 cm;2;YES;Luapan Kali Ciliwung;2021-02-26 12:00:20;2021-02-26 12:00;;
